Unidade,Grupo,Mês venda,Procedimentos Padronizados,Quantidade
CAMPINAS,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,13.0
CAMPINAS,MEDICINA ESTÉTICA,Janeiro,CO2 ROSTO,3.0
CAMPINAS,MEDICINA ESTÉTICA,Janeiro,DERMAROLLER,1.0
CAMPINAS,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,6.0
CAMPINAS,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,13.0
CAMPINAS,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,20.0
CAMPINAS,MEDICINA ESTÉTICA,Janeiro,RADIESSE,2.0
CAMPINAS,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,6.0
CAMPINAS,MEDICINA ESTÉTICA,Janeiro,SECAGEM,6.0
CAMPINAS,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,2.0
CAMPINAS,MEDICINA ESTÉTICA,Julho,BOTOX POWER,27.0
CAMPINAS,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,2.0
CAMPINAS,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,18.0
CAMPINAS,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,28.0
CAMPINAS,MEDICINA ESTÉTICA,Julho,RADIESSE,3.0
CAMPINAS,MEDICINA ESTÉTICA,Julho,SCULPTRA,5.0
CAMPINAS,MEDICINA ESTÉTICA,Julho,SECAGEM,14.0
CAMPINAS,MEDICINA ESTÉTICA,Junho,BOTOX POWER,24.0
CAMPINAS,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,20.0
CAMPINAS,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,10.0
CAMPINAS,MEDICINA ESTÉTICA,Junho,RADIESSE,2.0
CAMPINAS,MEDICINA ESTÉTICA,Junho,SCULPTRA,5.0
CAMPINAS,MEDICINA ESTÉTICA,Junho,SECAGEM,3.0
CAMPINAS,MEDICINA ESTÉTICA,Maio,BOTOX POWER,33.0
CAMPINAS,MEDICINA ESTÉTICA,Maio,DERMAROLLER,1.0
CAMPINAS,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,8.0
CAMPINAS,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,16.0
CAMPINAS,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,8.0
CAMPINAS,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,5.0
CAMPINAS,MEDICINA ESTÉTICA,Maio,RADIESSE,3.0
CAMPINAS,MEDICINA ESTÉTICA,Maio,SCULPTRA,17.0
CAMPINAS,MEDICINA ESTÉTICA,Maio,SECAGEM,18.0
CAMPINAS,MEDICINA ESTÉTICA,Março,BOTOX POWER,26.0
CAMPINAS,MEDICINA ESTÉTICA,Março,CO2 ROSTO,3.0
CAMPINAS,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,14.0
CAMPINAS,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,10.0
CAMPINAS,MEDICINA ESTÉTICA,Março,PRÓ-MESO,15.0
CAMPINAS,MEDICINA ESTÉTICA,Março,SCULPTRA,1.0
CAMPINAS,MEDICINA ESTÉTICA,Março,SECAGEM,5.0
CAMPINAS,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,5.0
CAMPINAS,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,49.0
CAMPINAS,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,75.0
CAMPINAS,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,44.0
CAMPINAS,MEDICINA ESTÉTICA,Novembro,RADIESSE,2.0
CAMPINAS,MEDICINA ESTÉTICA,Novembro,SCULPTRA,16.0
CAMPINAS,MEDICINA ESTÉTICA,Novembro,UP BUMBUM,1.0
CAMPINAS,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,4.0
CAMPINAS,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,27.0
CAMPINAS,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,3.0
CAMPINAS,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,26.0
CAMPINAS,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,17.0
CAMPINAS,MEDICINA ESTÉTICA,Outubro,RADIESSE,2.0
CAMPINAS,MEDICINA ESTÉTICA,Outubro,SCULPTRA,1.0
CAMPINAS,MEDICINA ESTÉTICA,Outubro,SECAGEM,29.0
CAMPINAS,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,2.0
CAMPINAS,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,22.0
CAMPINAS,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,4.0
CAMPINAS,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,22.0
CAMPINAS,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,30.0
CAMPINAS,MEDICINA ESTÉTICA,Setembro,SCULPTRA,8.0
CAMPINAS,MEDICINA ESTÉTICA,Setembro,SECAGEM,5.0
CAMPINAS,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,8.0
CAMPINAS,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO + PAPADA,1.0
CAMPINAS,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,5.0
CAMPINAS,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,5.0
CAMPINAS,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,9.0
CAMPINAS,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,3.0
CAMPINAS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,4.0
CAMPINAS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,1.0
CAMPINAS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER OLHOS,2.0
CAMPINAS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,3.0
CAMPINAS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1.0
CAMPINAS,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE,4.0
CAMPINAS,ULTRAFORMER_III,Janeiro,ULTRAFORMER MAÇA DO ROSTO,1.0
CAMPINAS,ULTRAFORMER_III,Janeiro,ULTRAFORMER OLHOS,1.0
CAMPINAS,ULTRAFORMER_III,Janeiro,ULTRAFORMER PAPADA,2.0
CAMPINAS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,4.0
CAMPINAS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO + PAPADA,1.0
CAMPINAS,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,2.0
CAMPINAS,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,1.0
CAMPINAS,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,1.0
CAMPINAS,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,11.0
CAMPINAS,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,2.0
CAMPINAS,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,12.0
CAMPINAS,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,4.0
CAMPINAS,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,11.0
CAMPINAS,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,1.0
CAMPINAS,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,4.0
CAMPINAS,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,5.0
CAMPINAS,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,8.0
CAMPINAS,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,1.0
CAMPINAS,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,4.0
CAMPINAS,ULTRAFORMER_III,Março,ULTRAFORMER OLHOS,2.0
CAMPINAS,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,2.0
CAMPINAS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,11.0
CAMPINAS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,3.0
CAMPINAS,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,2.0
CAMPINAS,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,6.0
CAMPINAS,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,6.0
CAMPINAS,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,5.0
CAMPINAS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,6.0
CAMPINAS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,1.0
CAMPINAS,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,5.0
CAMPINAS,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,5.0
CAMPINAS,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,3.0
CAMPINAS,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,7.0
CAMPINAS,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,2.0
COPACABANA,ESTÉTICA,Agosto,CARBOXITERAPIA,40.0
COPACABANA,ESTÉTICA,Agosto,CRIOLIPÓLISE,6.0
COPACABANA,ESTÉTICA,Agosto,DRENAGEM,257.0
COPACABANA,ESTÉTICA,Agosto,DRENAGEM 30 MIN,5.0
COPACABANA,ESTÉTICA,Agosto,HECCUS,54.0
COPACABANA,ESTÉTICA,Agosto,LIMPEZA DE PELE,48.0
COPACABANA,ESTÉTICA,Agosto,PEELING DE DIAMANTE,3.0
COPACABANA,ESTÉTICA,Agosto,PRÓ- SHAPE,22.0
COPACABANA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,54.0
COPACABANA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,28.0
COPACABANA,ESTÉTICA,Fevereiro,DRENAGEM,179.0
COPACABANA,ESTÉTICA,Fevereiro,DRENAGEM 30 MIN,6.0
COPACABANA,ESTÉTICA,Fevereiro,HECCUS,63.0
COPACABANA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,66.0
COPACABANA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,50.0
COPACABANA,ESTÉTICA,Janeiro,CARBOXITERAPIA,20.0
COPACABANA,ESTÉTICA,Janeiro,DRENAGEM,316.0
COPACABANA,ESTÉTICA,Janeiro,DRENAGEM 30 MIN,13.0
COPACABANA,ESTÉTICA,Janeiro,HECCUS,34.0
COPACABANA,ESTÉTICA,Janeiro,LIMPEZA DE PELE,34.0
COPACABANA,ESTÉTICA,Janeiro,RADIOFREQUÊNCIA,21.0
COPACABANA,ESTÉTICA,Julho,CARBOXITERAPIA,35.0
COPACABANA,ESTÉTICA,Julho,CRIOLIPÓLISE,1.0
COPACABANA,ESTÉTICA,Julho,DRENAGEM,255.0
COPACABANA,ESTÉTICA,Julho,HECCUS,20.0
COPACABANA,ESTÉTICA,Julho,HIDRATAÇÃO,4.0
COPACABANA,ESTÉTICA,Julho,LIMPEZA DE PELE,71.0
COPACABANA,ESTÉTICA,Julho,PEELING DE DIAMANTE,3.0
COPACABANA,ESTÉTICA,Julho,PRÓ- SHAPE,27.0
COPACABANA,ESTÉTICA,Julho,PRÓ-SHAPE,20.0
COPACABANA,ESTÉTICA,Julho,RADIOFREQUÊNCIA,30.0
COPACABANA,ESTÉTICA,Junho,CARBOXITERAPIA,10.0
COPACABANA,ESTÉTICA,Junho,CRIOLIPÓLISE,5.0
COPACABANA,ESTÉTICA,Junho,DRENAGEM,318.0
COPACABANA,ESTÉTICA,Junho,DRENAGEM 30 MIN,32.0
COPACABANA,ESTÉTICA,Junho,HECCUS,41.0
COPACABANA,ESTÉTICA,Junho,LIMPEZA DE PELE,65.0
COPACABANA,ESTÉTICA,Junho,PEELING DE DIAMANTE,2.0
COPACABANA,ESTÉTICA,Junho,PRÓ- SHAPE,20.0
COPACABANA,ESTÉTICA,Junho,RADIOFREQUÊNCIA,11.0
COPACABANA,ESTÉTICA,Maio,CARBOXITERAPIA,10.0
COPACABANA,ESTÉTICA,Maio,DRENAGEM,199.0
COPACABANA,ESTÉTICA,Maio,DRENAGEM 30 MIN,13.0
COPACABANA,ESTÉTICA,Maio,HECCUS,71.0
COPACABANA,ESTÉTICA,Maio,LIMPEZA DE PELE,53.0
COPACABANA,ESTÉTICA,Maio,PRÓ- SHAPE,30.0
COPACABANA,ESTÉTICA,Março,CARBOXITERAPIA,112.0
COPACABANA,ESTÉTICA,Março,DRENAGEM,237.0
COPACABANA,ESTÉTICA,Março,DRENAGEM 30 MIN,63.0
COPACABANA,ESTÉTICA,Março,HECCUS,40.0
COPACABANA,ESTÉTICA,Março,LIMPEZA DE PELE,47.0
COPACABANA,ESTÉTICA,Março,PRÓ- SHAPE,20.0
COPACABANA,ESTÉTICA,Março,PRÓ-SHAPE,10.0
COPACABANA,ESTÉTICA,Março,RADIOFREQUÊNCIA,35.0
COPACABANA,ESTÉTICA,Novembro,CARBOXITERAPIA,70.0
COPACABANA,ESTÉTICA,Novembro,CRIOLIPÓLISE,39.0
COPACABANA,ESTÉTICA,Novembro,DRENAGEM,529.0
COPACABANA,ESTÉTICA,Novembro,DRENAGEM 30 MIN,8.0
COPACABANA,ESTÉTICA,Novembro,HECCUS,24.0
COPACABANA,ESTÉTICA,Novembro,LIMPEZA DE PELE,254.0
COPACABANA,ESTÉTICA,Novembro,PEELING DE DIAMANTE,1.0
COPACABANA,ESTÉTICA,Novembro,PRÓ- SHAPE,84.0
COPACABANA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,59.0
COPACABANA,ESTÉTICA,Outubro,CARBOXITERAPIA,21.0
COPACABANA,ESTÉTICA,Outubro,CRIOLIPÓLISE,37.0
COPACABANA,ESTÉTICA,Outubro,DRENAGEM,197.0
COPACABANA,ESTÉTICA,Outubro,DRENAGEM 30 MIN,31.0
COPACABANA,ESTÉTICA,Outubro,HECCUS,21.0
COPACABANA,ESTÉTICA,Outubro,HIDRATAÇÃO,1.0
COPACABANA,ESTÉTICA,Outubro,LIMPEZA DE PELE,52.0
COPACABANA,ESTÉTICA,Outubro,PEELING DE DIAMANTE,6.0
COPACABANA,ESTÉTICA,Outubro,PRÓ- SHAPE,30.0
COPACABANA,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,72.0
COPACABANA,ESTÉTICA,Setembro,CARBOXITERAPIA,54.0
COPACABANA,ESTÉTICA,Setembro,CRIOLIPÓLISE,10.0
COPACABANA,ESTÉTICA,Setembro,DRENAGEM,83.0
COPACABANA,ESTÉTICA,Setembro,DRENAGEM 30 MIN,12.0
COPACABANA,ESTÉTICA,Setembro,HECCUS,42.0
COPACABANA,ESTÉTICA,Setembro,HIDRATAÇÃO,5.0
COPACABANA,ESTÉTICA,Setembro,LIMPEZA DE PELE,45.0
COPACABANA,ESTÉTICA,Setembro,PEELING DE DIAMANTE,3.0
COPACABANA,ESTÉTICA,Setembro,PRÓ- SHAPE,91.0
COPACABANA,ESTÉTICA,Setembro,PRÓ-SHAPE,10.0
COPACABANA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,10.0
COPACABANA,LAVIEEN,Agosto,LAVIEEN,49.0
COPACABANA,LAVIEEN,Agosto,PRÓ-SÉRUM,30.0
COPACABANA,LAVIEEN,Fevereiro,LAVIEEN,55.0
COPACABANA,LAVIEEN,Janeiro,LAVIEEN,54.0
COPACABANA,LAVIEEN,Julho,LAVIEEN,54.0
COPACABANA,LAVIEEN,Julho,PRÓ-SÉRUM,39.0
COPACABANA,LAVIEEN,Junho,LAVIEEN,40.0
COPACABANA,LAVIEEN,Junho,PRÓ-SÉRUM,49.0
COPACABANA,LAVIEEN,Maio,LAVIEEN,77.0
COPACABANA,LAVIEEN,Maio,PRÓ-SÉRUM,42.0
COPACABANA,LAVIEEN,Março,LAVIEEN,34.0
COPACABANA,LAVIEEN,Novembro,LAVIEEN,116.0
COPACABANA,LAVIEEN,Novembro,PRÓ-SÉRUM,15.0
COPACABANA,LAVIEEN,Outubro,LAVIEEN,57.0
COPACABANA,LAVIEEN,Outubro,PRÓ-SÉRUM,18.0
COPACABANA,LAVIEEN,Setembro,LAVIEEN,71.0
COPACABANA,LAVIEEN,Setembro,PRÓ-SÉRUM,36.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,3.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,68.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,CO2 CICATRIZ,12.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,CO2 OLHEIRAS,1.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,CO2 ROSTO,9.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,3.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,7.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,16.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,1.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,5.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,RADIESSE,6.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,SCULPTRA,41.0
COPACABANA,MEDICINA ESTÉTICA,Agosto,SECAGEM,2.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,1.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,43.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,9.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,3.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,CO2 MÃOS,3.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,7.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,1.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,3.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,12.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,43.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,4.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,27.0
COPACABANA,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,1.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,2.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,41.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,CO2 CICATRIZ,6.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,CO2 COLO,3.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,CO2 ROSTO,9.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,9.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,14.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,100.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,RADIESSE,1.0
COPACABANA,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,16.0
COPACABANA,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,2.0
COPACABANA,MEDICINA ESTÉTICA,Julho,BOTOX POWER,50.0
COPACABANA,MEDICINA ESTÉTICA,Julho,CO2 CICATRIZ,6.0
COPACABANA,MEDICINA ESTÉTICA,Julho,CO2 ROSTO,3.0
COPACABANA,MEDICINA ESTÉTICA,Julho,DERMAROLLER,7.0
COPACABANA,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,7.0
COPACABANA,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,18.0
COPACABANA,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,10.0
COPACABANA,MEDICINA ESTÉTICA,Julho,RADIESSE,3.0
COPACABANA,MEDICINA ESTÉTICA,Julho,SCULPTRA,35.0
COPACABANA,MEDICINA ESTÉTICA,Julho,SECAGEM,15.0
COPACABANA,MEDICINA ESTÉTICA,Junho,BOTOX POWER,87.0
COPACABANA,MEDICINA ESTÉTICA,Junho,CO2 CICATRIZ,12.0
COPACABANA,MEDICINA ESTÉTICA,Junho,CO2 COLO,3.0
COPACABANA,MEDICINA ESTÉTICA,Junho,CO2 MÃOS,3.0
COPACABANA,MEDICINA ESTÉTICA,Junho,CO2 PESCOÇO,2.0
COPACABANA,MEDICINA ESTÉTICA,Junho,CO2 ROSTO,12.0
COPACABANA,MEDICINA ESTÉTICA,Junho,DERMAROLLER,9.0
COPACABANA,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,4.0
COPACABANA,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,16.0
COPACABANA,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,39.0
COPACABANA,MEDICINA ESTÉTICA,Junho,RADIESSE,2.0
COPACABANA,MEDICINA ESTÉTICA,Junho,SCULPTRA,47.0
COPACABANA,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,3.0
COPACABANA,MEDICINA ESTÉTICA,Maio,BOTOX POWER,48.0
COPACABANA,MEDICINA ESTÉTICA,Maio,CO2 CICATRIZ,23.0
COPACABANA,MEDICINA ESTÉTICA,Maio,CO2 ROSTO,3.0
COPACABANA,MEDICINA ESTÉTICA,Maio,DERMAROLLER,2.0
COPACABANA,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,15.0
COPACABANA,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,10.0
COPACABANA,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,41.0
COPACABANA,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,10.0
COPACABANA,MEDICINA ESTÉTICA,Maio,RADIESSE,7.0
COPACABANA,MEDICINA ESTÉTICA,Maio,SCULPTRA,43.0
COPACABANA,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,1.0
COPACABANA,MEDICINA ESTÉTICA,Março,BOTOX POWER,54.0
COPACABANA,MEDICINA ESTÉTICA,Março,CO2 CICATRIZ,2.0
COPACABANA,MEDICINA ESTÉTICA,Março,CO2 ROSTO,2.0
COPACABANA,MEDICINA ESTÉTICA,Março,DERMAROLLER,15.0
COPACABANA,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,6.0
COPACABANA,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,19.0
COPACABANA,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,10.0
COPACABANA,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,68.0
COPACABANA,MEDICINA ESTÉTICA,Março,PRÓ-MESO,9.0
COPACABANA,MEDICINA ESTÉTICA,Março,RADIESSE,3.0
COPACABANA,MEDICINA ESTÉTICA,Março,SCULPTRA,37.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,6.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,97.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,14.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,5.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,12.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,26.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,50.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,RADIESSE,4.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,SCULPTRA,59.0
COPACABANA,MEDICINA ESTÉTICA,Novembro,SECAGEM,2.0
COPACABANA,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,1.0
COPACABANA,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,47.0
COPACABANA,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,17.0
COPACABANA,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,5.0
COPACABANA,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,6.0
COPACABANA,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,9.0
COPACABANA,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,26.0
COPACABANA,MEDICINA ESTÉTICA,Outubro,SCULPTRA,33.0
COPACABANA,MEDICINA ESTÉTICA,Outubro,SECAGEM,16.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,3.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,52.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,3.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,9.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,16.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,3.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,65.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,10.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,RADIESSE,7.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,SCULPTRA,33.0
COPACABANA,MEDICINA ESTÉTICA,Setembro,SECAGEM,4.0
COPACABANA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,19.0
COPACABANA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,8.0
COPACABANA,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,4.0
COPACABANA,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,25.0
COPACABANA,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,2.0
COPACABANA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,10.0
COPACABANA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,10.0
COPACABANA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,9.0
COPACABANA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1.0
COPACABANA,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE,21.0
COPACABANA,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE + PESCOÇO,5.0
COPACABANA,ULTRAFORMER_III,Janeiro,ULTRAFORMER GLUTEO,1.0
COPACABANA,ULTRAFORMER_III,Janeiro,ULTRAFORMER PAPADA,4.0
COPACABANA,ULTRAFORMER_III,Julho,ULTRAFORMER BRAÇO,1.0
COPACABANA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,41.0
COPACABANA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,4.0
COPACABANA,ULTRAFORMER_III,Julho,ULTRAFORMER GLUTEO,1.0
COPACABANA,ULTRAFORMER_III,Julho,ULTRAFORMER INTERNO COXA,1.0
COPACABANA,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,2.0
COPACABANA,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,13.0
COPACABANA,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,2.0
COPACABANA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,24.0
COPACABANA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE + PESCOÇO,12.0
COPACABANA,ULTRAFORMER_III,Junho,ULTRAFORMER INTERNO COXA,1.0
COPACABANA,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,3.0
